編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPQMLNKJHKGFBH08CC,2,17.04,本共有部分之項目有：梯間、水箱、機械室、梯廳兼排煙室、梯廳兼緊急用升降機機間、排煙室及梯廳等七項。,鋼筋混凝土造,112年5月9日,十四層,,
RPPQMLNKJHKGFBH08CC,2,53.43,本共有部分之項目有：防空避難室兼停車空間、雨水、汙水機房、消防泵浦室、水箱、梯間、停車空間、發電機房、台電配電場所、電信室、垃圾儲藏室、管委會使用空間、排煙室、門廊、閱讀室及健身房等十五項。,鋼筋混凝土造,112年5月9日,十四層,,
RPOQMLNKJHKGFBH97CC,8,63.61,集合住宅,鋼筋混凝土造,106年6月5日,十五層,,
RPXPMLNKJHKGFBH78CC,1,17.76,住宅、住宅（附屬停車空間）、樓梯間,鋼筋混凝土造,112年9月11日,五層,,
RPOQMLNKJHKGFBH97CC,8,29.96,本共有部分之項目有：停車空間、防空避難室兼停車空間、供管委會使用空間、樓梯間、排煙室、水箱、機房、排風機房、蓄水池、消防機房、污水機房、車道、台電配電室、水池機房、電錶區、發電機室、電信機房、垃圾暫存區、梯廳及消防水箱等二十項。,鋼筋混凝土造,106年6月5日,十五層,,
RPWPMLNKJHKGFBH68CC,25,116.65,集合住宅,鋼筋混凝土造,88年9月10日,十四層,,
RPWPMLNKJHKGFBH68CC,25,6.79,共有部分,鋼筋混凝土造,88年9月10日,十四層,,
RPVPMLNKJHKGFBH58CC,1,17.76,住宅、住宅（附屬停車空間）、樓梯間,鋼筋混凝土造,112年9月11日,五層,,
RPWPMLNKJHKGFBH68CC,25,19.91,共有部分,鋼筋混凝土造,88年9月10日,十四層,,
RPWPMLNKJHKGFBH68CC,25,.00,共有部分,鋼筋混凝土造,88年9月10日,十四層,,
RPSQMLNKJHKGFBH38CC,26,28.03,住家用,鋼筋混凝土造,87年9月2日,九層,,
RPSQMLNKJHKGFBH38CC,26,4.57,共有部分,鋼筋混凝土造,87年9月2日,九層,,
RPSQMLNKJHKGFBH38CC,26,3.13,共有部分,鋼筋混凝土造,87年9月2日,九層,,
RPTQMLNKJHKGFBH48CC,43,92.83,住家用,鋼筋混凝土造,71年4月6日,五層,,
RPVQMLNKJHKGFBH68CC,32,33.66,住家用,鋼筋混凝土造,81年12月11日,十二層,,
RPVQMLNKJHKGFBH68CC,32,7.11,共有部分,鋼筋混凝土造,81年12月11日,十二層,,
RPXQMLNKJHKGFBH88CC,3,51.03,工業社區（社區住宅）,鋼筋混凝土造,110年8月18日,五層,,
RPPNMLNKJHKGFCH87CC,29,65.13,住家用,鋼筋混凝土造,84年11月30日,六層,,
RPVQMLNKJHKGFBH68CC,32,4.65,共有部分,鋼筋混凝土造,81年12月11日,十二層,,
RPXQMLNKJHKGFBH88CC,3,17.17,本共有部分之項目有：台電配電室、電信室、停車空間、梯間、電梯機房、自來水箱及梯廳等七項。,鋼筋混凝土造,110年8月18日,五層,,
RPPNMLNKJHKGFCH87CC,29,3.47,共有部分,鋼筋混凝土造,84年11月30日,六層,,
RPWQMLNKJHKGFBH78CC,2,47.93,集合住宅,鋼筋混凝土造,112年6月1日,十五層,,
RPPNMLNKJHKGFCH87CC,29,.00,共有部分,鋼筋混凝土造,84年11月30日,六層,,
RPWQMLNKJHKGFBH78CC,2,55.76,本共有部分之項目有：防空避難室兼停車空間、車道、排煙室、安全梯、一般升降機、緊急升降機、汙水機房、消防機房、雨水機房、水箱、停車空間、電信室、防災中心、發電機室、台電配電室、垃圾貯存空間、機械室、集合住宅、（附屬管委會空間、梯廳、排煙室、特別安全梯、安全梯、戶外安全梯、機械室、一般昇降機、緊急昇降梯、車道、游泳池）、樓梯間、水表區等２０項。,鋼筋混凝土造,112年6月1日,十七層,,
RPPNMLNKJHKGFCH87CC,29,3.13,共有部分,鋼筋混凝土造,84年11月30日,六層,,
RPQNMLNKJHKGFCH97CC,17,30.77,集合住宅,鋼筋混凝土造,96年10月8日,五層,,
RPQNMLNKJHKGFCH97CC,17,3.53,共用（停車空間）,鋼筋混凝土造,96年10月8日,五層,,
RPQNMLNKJHKGFCH97CC,17,10.48,共用（樓梯間、電梯間、機械室）,鋼筋混凝土造,96年10月8日,五層,,
RPQRMLNKJHKGFBH28CC,10,28.13,店舖、住宅、住宅（附屬停車空間、樓梯間）,鋼筋混凝土造,103年11月16日,五層,,
RPSNMLNKJHKGFCH18CC,32,114.72,住家用,鋼筋混凝土造,81年11月19日,五層,,
RPSNMLNKJHKGFCH18CC,32,5.03,共有部分,鋼筋混凝土造,81年11月19日,五層,,
RPORMLNKJHKGFBH08CC,13,55.64,集合住宅,鋼筋混凝土造,100年9月5日,十四層,,
RPORMLNKJHKGFBH08CC,13,18.51,本建物主要用途為：樓梯間、電梯、蓄水池、機械室、水箱等五項。,鋼筋混凝土造,100年9月5日,十四層,,
RPORMLNKJHKGFBH08CC,13,53.57,本建物用途為：緊急發電機房、電信機房、台電配電場所、防空避難室兼停車空間、消防泵浦機房、梯間、污水機房、管委會使用空間、梯廳、管理員室、門廊、電梯、廣場式開放空間等１３項。,鋼筋混凝土造,100年9月5日,十五層,,
RPRNMLNKJHKGFCH08CC,23,125.27,集合住宅,鋼筋混凝土造,91年3月20日,十一層,,
RPRNMLNKJHKGFCH08CC,23,71.38,共有部分,鋼筋混凝土造,91年3月20日,十一層,,
RPTNMLNKJHKGFCH28CC,32,102.64,住家用,鋼筋混凝土造,82年2月5日,五層,,
RPPNMLNKJHKGFDH97CC,28,76.53,住家用,鋼筋混凝土造,86年2月4日,八層,,
RPWNMLNKJHKGFCH58CC,17,185.04,住宅（附屬停車空間、樓梯間）,鋼筋混凝土造,96年12月17日,三層,,
RPTNMLNKJHKGFCH28CC,32,6.69,共有部分,鋼筋混凝土造,82年2月5日,五層,,
RPPNMLNKJHKGFDH97CC,28,8.91,樓梯間、機房、水箱,鋼筋混凝土造,86年2月4日,八層,,
RPVNMLNKJHKGFCH48CC,47,93.12,住家用,加強磚造,67年1月30日,一層,,
RPPNMLNKJHKGFDH97CC,28,16.88,停車、防空避難室,鋼筋混凝土造,86年2月4日,八層,,
RPUNMLNKJHKGFCH38CC,9,87.37,集合住宅,鋼筋混凝土造,105年6月15日,十二層,,
RPPNMLNKJHKGFDH97CC,28,.83,樓梯間、休閒室、車道,鋼筋混凝土造,86年2月4日,八層,,
RPUNMLNKJHKGFCH38CC,9,52.66,共有部分：集合住宅（附屬停車空間兼防空避難室、附屬消防幫浦室）、集合住宅（附屬汙水幫浦室、附屬蓄水池）、集合住宅（附屬停車空間、附屬緊急發電室）、集合住宅（附屬台電配電場所、附屬電信機房）、集合住宅（附屬公共服務空間、交誼廳、警衛室）,鋼筋混凝土造,105年6月15日,十四層,,
RPUNMLNKJHKGFCH38CC,9,19.96,共有部分：集合住宅（附屬樓梯間、附屬水錶區）、集合住宅（附屬樓梯間、附屬機械室、附屬水箱）,鋼筋混凝土造,105年6月15日,十二層,,
RPQRMLNKJHKGFAH18CC,30,75.02,廠房,鋼筋混凝土造,84年4月14日,十七層,,
RPQRMLNKJHKGFAH18CC,30,5.05,共有部分,鋼筋混凝土造,84年4月14日,十七層,,
RPQRMLNKJHKGFAH18CC,30,4.01,共有部分,鋼筋混凝土造,84年4月14日,十七層,,
RPPNMLNKJHKGFEH08CC,7,66.21,住家用,鋼筋混凝土造,106年10月13日,十五層,,
RPPNMLNKJHKGFEH08CC,7,31.03,共有部分,鋼筋混凝土造,106年10月13日,十五層,,
RPRNMLNKJHKGFEH28CC,2,23.00,住家用,鋼筋混凝土造,111年11月8日,八層,,
RPSNMLNKJHKGFEH38CC,29,164.53,集合住宅、停車空間,鋼筋混凝土造,85年6月26日,四層,,
RPUNMLNKJHKGFDH48CC,29,58.20,住家用,鋼筋混凝土造,84年11月7日,十二層,,
RPUNMLNKJHKGFDH48CC,29,11.19,停車場兼防空避難室,鋼筋混凝土造,84年11月7日,十二層,,
RPUNMLNKJHKGFDH48CC,29,8.24,電梯、樓梯、屋頂突出物、機房、水箱、門廳,鋼筋混凝土造,84年11月7日,十二層,,
RPRNMLNKJHKGFDH18CC,6,63.25,集合住宅,鋼筋混凝土造,107年11月22日,十五層,,
RPSNMLNKJHKGFDH28CC,18,58.37,住家用,鋼筋混凝土造,96年3月30日,十層,,
RPRNMLNKJHKGFDH18CC,6,32.08,本共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬公共服務空間、附屬停車空間、附屬管委會空間）、梯間、水箱、機械室等八項,鋼筋混凝土造,107年11月22日,十五層,,
RPSNMLNKJHKGFDH28CC,18,35.33,防空避難室兼停車空間、守衛室、電梯機房、公共服務空間、機電設備空間、樓梯、電梯間、水箱,鋼筋混凝土造,96年3月30日,十層,,
RPSNMLNKJHKGFDH28CC,18,17.34,機電設備空間、梯間、電梯間、電梯機房、水箱,鋼筋混凝土造,96年3月30日,十層,,
RPPNMLNKJHKGFFH18CC,28,49.68,住家用,鋼筋混凝土造,85年11月27日,十二層,,
RPPNMLNKJHKGFFH18CC,28,13.44,共有部分,鋼筋混凝土造,85年11月27日,十二層,,
RPTNMLNKJHKGFFH58CC,44,86.80,住家用,加強磚造,69年12月20日,二層,,
RPXNMLNKJHKGFFH98CC,48,72.14,住家用,加強磚造,66年1月12日,二層,,
RPUNMLNKJHKGFFH68CC,31,97.90,住家用,鋼筋混凝土造,83年3月1日,五層,,
RPUNMLNKJHKGFFH68CC,31,34.90,共有部分,鋼筋混凝土造,83年3月1日,五層,,
RPRNMLNKJHKGFFH38CC,2,58.97,集合住宅,鋼筋混凝土造,111年8月11日,十五層,,
RPUNMLNKJHKGFFH68CC,31,3.65,共有部分,鋼筋混凝土造,83年3月1日,五層,,
RPRNMLNKJHKGFFH38CC,2,61.71,本建物共有部分項目：防空避難室兼停車空間、消防泵浦室、儲藏室、蓄水池、梯間、汙水雨水機房、停車空間、電信室、垃圾儲藏室、水循環機房、台電配電場所、台電管道間、發電機房、公共服務空間、機械室、水箱等項。,鋼筋混凝土造,111年8月11日,十五層,,
RPWNMLNKJHKGFFH88CC,30,46.62,住家用,鋼筋混凝土造,84年1月13日,七層,,
RPSNMLNKJHKGFFH48CC,39,89.48,住家用,鋼筋混凝土造,75年5月29日,五層,,
RPWNMLNKJHKGFFH88CC,30,9.04,共有部分,鋼筋混凝土造,84年1月13日,七層,,
RPSNMLNKJHKGFFH48CC,39,10.84,共有部份,鋼筋混凝土造,75年5月29日,五層,,
RPWNMLNKJHKGFFH88CC,30,8.77,共有部分,鋼筋混凝土造,84年1月13日,七層,,
RPVNMLNKJHKGFFH78CC,43,97.76,住家用,加強磚造,70年7月20日,四層,,
RPQOMLNKJHKGFFH38CC,11,87.63,住家用,鋼筋混凝土造,102年10月21日,十三層,,
RPOOMLNKJHKGFFH18CC,27,88.02,住家用,鋼筋混凝土造,87年7月4日,七層,,
RPQOMLNKJHKGFFH38CC,11,16.02,共有部分之項目有：梯間、機房、水箱等計三項,鋼筋混凝土造,102年10月21日,十三層,,
RPQOMLNKJHKGFFH38CC,11,49.21,共有部分項目計有：防空避難室兼停車空間、消防泵浦室、發電機室、污水及雨水回收機房、蓄水池、停車空間、電信室、梯間、台電配電場所、水景機房、垃圾暫存區、公共服務空間、開放空間等計十三項,鋼筋混凝土造,102年10月21日,十四層,,
RPOOMLNKJHKGFFH18CC,27,10.59,共有部分,鋼筋混凝土造,87年7月4日,八層,,
RPOOMLNKJHKGFFH18CC,27,33.83,共有部分,鋼筋混凝土造,87年7月4日,八層,,
RPPOMLNKJHKGFFH28CC,46,96.04,住家用,加強磚造,67年11月20日,二層,,
RPQNMLNKJHKGFGH38CC,45,99.56,住家用,加強磚造,69年1月14日,二層,,
RPPNMLNKJHKGFGH28CC,32,235.91,倉庫、停車場、集合住宅,鋼筋混凝土造,82年5月11日,二層,,
RPPNMLNKJHKGFGH28CC,32,32.36,共有部分,鋼筋混凝土造,82年5月11日,二層,,
RPSNMLNKJHKGFGH58CC,18,88.32,住家用,鋼筋混凝土造,95年7月16日,十三層,,
RPSNMLNKJHKGFGH58CC,18,14.03,共有部分,鋼筋混凝土造,95年7月16日,十三層,,
RPRNMLNKJHKGFGH48CC,30,78.16,住家用,鋼筋混凝土造,84年2月21日,十六層,,
RPSNMLNKJHKGFGH58CC,18,52.21,共有部分,鋼筋混凝土造,95年7月16日,十三層,,
RPRNMLNKJHKGFGH48CC,30,7.57,共有部分,鋼筋混凝土造,84年2月21日,十六層,,
RPRNMLNKJHKGFGH48CC,30,14.89,共有部分,鋼筋混凝土造,84年2月21日,十六層,,
RPTNMLNKJHKGFGH68CC,10,64.59,住家用,鋼筋混凝土造,104年5月13日,十四層,,
RPTNMLNKJHKGFGH68CC,10,62.22,共有部分,鋼筋混凝土造,104年5月13日,十五層,,
RPUQMLNKJHKGFBH58CC,26,132.76,住宅、停車空間,鋼筋混凝土造,88年1月4日,三層,,
RPTNMLNKJHKGFGH68CC,10,14.09,共有部分,鋼筋混凝土造,104年5月13日,十四層,,
RPUNMLNKJHKGFGH78CC,27,77.86,住家用,鋼筋混凝土造,86年10月27日,八層,,
RPUNMLNKJHKGFGH78CC,27,8.94,共有部分,鋼筋混凝土造,86年10月27日,八層,,
RPUNMLNKJHKGFGH78CC,27,42.60,共有部分,鋼筋混凝土造,86年10月27日,八層,,
RPQNMLNKJHKGFDH08CC,18,55.08,住家用,鋼筋混凝土造,96年1月4日,十層,,
RPQNMLNKJHKGFDH08CC,18,35.74,防空避難室兼停車空間、管理員室設備空間、蓄水池、梯間、社區中心,鋼筋混凝土造,96年1月4日,十層,,
RPQNMLNKJHKGFDH08CC,18,8.08,樓梯間、水箱、機械室,鋼筋混凝土造,96年1月4日,,,
RPTNMLNKJHKGFEH48CC,28,47.50,住家用,鋼筋混凝土造,86年1月22日,二十七層,,
RPTNMLNKJHKGFEH48CC,28,19.84,共有部分,鋼筋混凝土造,86年1月22日,二十七層,,
RPVNMLNKJHKGFGH88CC,48,76.64,住家用,加強磚造,65年10月6日,二層,,
RPWNMLNKJHKGFGH98CC,18,116.41,住家用,鋼筋混凝土造,96年1月30日,14,,
RPWNMLNKJHKGFGH98CC,18,4.15,樓梯間、機械室、水箱,鋼筋混凝土造,96年1月30日,十四層,,
RPWNMLNKJHKGFGH98CC,18,5.73,停車空間,鋼筋混凝土造,96年1月30日,十二層,,
RPWNMLNKJHKGFGH98CC,18,8.75,管理員室、停車空間、防空避難室,鋼筋混凝土造,96年1月30日,十四層,,
RPWNMLNKJHKGFGH98CC,18,77.92,防空避難室、停車空間,鋼筋混凝土造,96年1月30日,十三層,,
RPPOMLNKJHKGFGH38CC,10,61.29,住家用,鋼筋混凝土造,104年2月3日,十四層,,
RPXNMLNKJHKGFGH09CC,19,89.24,住家用,鋼筋混凝土造,95年2月13日,十三層,,
RPPOMLNKJHKGFGH38CC,10,61.40,共有部分,鋼筋混凝土造,104年2月3日,十四層,,
RPXNMLNKJHKGFGH09CC,19,11.70,共有部分,鋼筋混凝土造,95年2月13日,十三層,,
RPXNMLNKJHKGFGH09CC,19,11.19,共有部分,鋼筋混凝土造,95年2月13日,十三層,,
RPOOMLNKJHKGFGH28CC,28,101.48,住家用,鋼筋混凝土造,86年5月1日,十八層,,
RPOOMLNKJHKGFGH28CC,28,46.20,共有部分,鋼筋混凝土造,86年5月1日,十九層,,
RPOOMLNKJHKGFGH28CC,28,5.84,共有部分,鋼筋混凝土造,86年5月1日,十八層,,
RPSOMLNKJHKGFGH68CC,46,20.00,住家用,加強磚造,68年6月15日,二層,,
RPXOMLNKJHKGFGH56CC,9,71.54,住家用,鋼筋混凝土造,105年7月1日,十五層,,
RPTOMLNKJHKGFGH78CC,42,87.32,住家用,鋼筋混凝土造,71年12月7日,四層,,
RPXOMLNKJHKGFGH56CC,9,66.79,共有部分,鋼筋混凝土造,105年7月1日,十五層,,
RPUOMLNKJHKGFGH88CC,31,79.72,住家用,鋼筋混凝土造,82年12月2日,八層,,
RPUOMLNKJHKGFGH88CC,31,2.38,共有部分,鋼筋混凝土造,82年12月2日,八層,,
RPUOMLNKJHKGFGH88CC,31,41.41,共有部分,鋼筋混凝土造,82年12月2日,八層,,
RPUOMLNKJHKGFGH88CC,31,13.71,共有部分,鋼筋混凝土造,82年12月2日,八層,,
RPWOMLNKJHKGFGH09CC,45,106.12,住家用,加強磚造,68年12月17日,二層,,
RPWNMLNKJHKGFHH09CC,22,211.19,住宅、梯間、停車空間,鋼筋混凝土造,92年2月13日,三層,,
RPWNMLNKJHKGFHH09CC,22,36.68,共有部分,鋼筋混凝土造,92年2月13日,四層,,
RPRNMLNKJHKGFHH58CC,2,51.28,集合住宅,鋼筋混凝土造,111年9月28日,十八層,,
RPRNMLNKJHKGFHH58CC,2,56.19,共有部分之項目有：停車空間、防空避難室兼停車空間、集合住宅（附屬管委會空間，門廳）、梯間、機房、水箱等六項。,鋼筋混凝土造,111年9月28日,十八層,,
RPTNMLNKJHKGFHH78CC,3,63.46,集合住宅,鋼筋混凝土造,110年11月19日,二十四層,,
RPTNMLNKJHKGFHH78CC,3,17.89,共有部分項目：管委會使用空間、儲藏室、梯間、消防水箱、機房、水箱等項。,鋼筋混凝土造,110年11月19日,二十四層,,
RPTNMLNKJHKGFHH78CC,3,36.76,共有部分項目：防空避難室兼停車空間、停車空間、台電配電場所、儲藏室等項。,鋼筋混凝土造,110年11月19日,二十四層,,
RPPNMLNKJHKGFHH38CC,2,84.59,集合住宅,鋼筋混凝土造,112年2月17日,十五層,,
RPVNMLNKJHKGFHH98CC,30,90.66,住家用,鋼筋混凝土造,84年1月11日,五層,,
RPPNMLNKJHKGFHH38CC,2,44.69,共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬管委會使用空間）、梯間、電梯機房、水箱等六項。,鋼筋混凝土造,112年2月17日,十五層,,
RPVNMLNKJHKGFHH98CC,30,9.87,共有部分,鋼筋混凝土造,84年1月11日,五層,,
RPVNMLNKJHKGFHH98CC,30,1.05,住家用,鋼筋混凝土造,84年1月11日,五層,,
RPSNMLNKJHKGFHH68CC,1,62.05,集合住宅,鋼筋混凝土造,112年12月29日,三十層,,
RPSNMLNKJHKGFHH68CC,1,32.44,共有部分項目：停車空間、防空避難室兼停車空間、防災中心、管委會、梯間、樓梯間、水錶室、機械室、水箱等項,鋼筋混凝土造,112年12月29日,三十層,,
RPQNMLOKJHKGFAH87CC,39,97.52,住家用,鋼筋混凝土造,74年10月29日,五層,,
RPPNMLOKJHKGFAH77CC,11,68.29,住家用,鋼筋混凝土造,103年1月10日,十四層,,
RPPNMLOKJHKGFAH77CC,11,61.11,本共有部分之項目有附屬防空避難室兼停車空間、梯間、蓄水池、發電機室、消防泵浦室、雨水回收機房、污水機房、停車空間、台電配電場所、電信室、水景機房、垃圾暫存區、公共服務空間、管理員室、基地內通路、伸縮縫、水箱及機房等１８項。,鋼筋混凝土造,103年1月10日,十四層,,
RPRNMLOKJHKGFAH97CC,45,96.57,住家用,鋼筋混凝土造,68年9月6日,四層,,
RPUNMLOKJHKGFAH28CC,29,96.30,住家用,鋼筋混凝土造,84年12月27日,六層,,
RPUNMLOKJHKGFAH28CC,29,9.94,共有部分,鋼筋混凝土造,84年12月27日,六層,,
RPUNMLOKJHKGFAH28CC,29,20.20,共有部分,鋼筋混凝土造,84年12月27日,六層,,
RPSNMLOKJHKGFAH08CC,20,55.11,住家用,鋼筋混凝土造,93年9月15日,九層,,
RPSNMLOKJHKGFAH08CC,20,7.83,共有部份,鋼筋混凝土造,93年9月15日,九層,,
RPSNMLOKJHKGFAH08CC,20,14.35,共有部份,鋼筋混凝土造,93年9月15日,九層,,
RPTNMLOKJHKGFAH18CC,30,88.88,住家用,鋼筋混凝土造,83年10月26日,十六層,,
RPTNMLOKJHKGFAH18CC,30,.51,共有部分,鋼筋混凝土造,83年10月26日,十六層,,
RPTNMLOKJHKGFAH18CC,30,14.00,共有部分,鋼筋混凝土造,83年10月26日,十六層,,
RPTNMLOKJHKGFAH18CC,30,4.33,共有部分,鋼筋混凝土造,83年10月26日,十六層,,
RPVNMLOKJHKGFAH38CC,25,77.73,住家用,鋼筋混凝土造,88年7月1日,九層,,
RPVNMLOKJHKGFAH38CC,25,11.33,共有部分,鋼筋混凝土造,88年7月1日,九層,,
RPVNMLOKJHKGFAH38CC,25,14.52,共有部分,鋼筋混凝土造,88年7月1日,九層,,
RPWNMLOKJHKGFAH48CC,22,82.89,住家用,鋼筋混凝土造,92年6月23日,十層,,
RPWNMLOKJHKGFAH48CC,22,27.02,共有部分,鋼筋混凝土造,92年6月23日,十層,,
RPOOMLOKJHKGFAH77CC,31,99.70,住家用,鋼筋混凝土造,82年10月18日,七層,,
RPOOMLOKJHKGFAH77CC,31,34.57,共有部分,鋼筋混凝土造,82年10月18日,七層,,
RPOOMLOKJHKGFAH77CC,31,17.06,共有部分,鋼筋混凝土造,82年10月18日,七層,,
RPOOMLOKJHKGFAH77CC,31,5.67,共有部分,鋼筋混凝土造,82年10月18日,七層,,
RPTOMLOKJHKGFAH28CC,45,16.53,住商用,鋼筋混凝土造,68年11月16日,三層,,
RPXNMLOKJHKGFAH58CC,11,61.25,住家用,鋼筋混凝土造,103年5月20日,十三層,,
RPXNMLOKJHKGFAH58CC,11,62.61,本共有部分之項目有：集合住宅（附屬防空避難室兼停車空間、消防泵浦室、汙水機房、蓄水池、梯間、停車空間、發電機房、台電配電場所、電信室、台電引進室、車道、公共服務空間）等１２項。,鋼筋混凝土造,103年5月20日,十四層,,
RPXNMLOKJHKGFAH58CC,11,14.58,本共有部分之項目有：集合住宅（附屬梯間、機房、水箱）等３項。,鋼筋混凝土造,103年5月20日,十三層,,
RPQOMLOKJHKGFAH97CC,31,20.34,住家用,鋼筋混凝土造,82年12月28日,九層,,
RPSOMLOKJHKGFAH18CC,45,69.43,住家用,鋼筋混凝土造,69年1月28日,四層,,
RPQOMLOKJHKGFAH97CC,31,12.63,共有部分,鋼筋混凝土造,82年12月28日,九層,,
RPVOMLOKJHKGFAH48CC,20,53.46,住家用,鋼筋混凝土造,93年9月15日,九層,,
RPVOMLOKJHKGFAH48CC,20,7.83,共有部分,鋼筋混凝土造,93年9月15日,九層,,
RPVOMLOKJHKGFAH48CC,20,13.97,共有部分,鋼筋混凝土造,93年9月15日,九層,,
RPWOMLOKJHKGFAH58CC,23,95.64,住家用,鋼筋混凝土造,90年8月3日,十三層,,
RPWOMLOKJHKGFAH58CC,23,17.26,共有部分,鋼筋混凝土造,90年8月3日,十四層,,
RPUOMLOKJHKGFAH38CC,29,73.19,住家用,鋼筋混凝土造,85年1月6日,十二層,,
RPWOMLOKJHKGFAH58CC,23,15.08,共有部分,鋼筋混凝土造,90年8月3日,十四層,,
RPUOMLOKJHKGFAH38CC,29,19.63,共有部分,鋼筋混凝土造,85年1月6日,十二層,,
RPUOMLOKJHKGFAH38CC,29,2.96,共有部分,鋼筋混凝土造,85年1月6日,十二層,,
RPUOMLOKJHKGFAH38CC,29,12.95,共有部分,鋼筋混凝土造,85年1月6日,十二層,,
RPOPMLOKJHKGFAH87CC,43,103.15,住家用,鋼筋混凝土造,70年10月2日,五層,,
RPQPMLOKJHKGFAH08CC,29,60.30,住家用,鋼筋混凝土造,84年7月27日,九層,,
RPQPMLOKJHKGFAH08CC,29,10.73,共有部分,鋼筋混凝土造,84年7月27日,九層,,
RPQPMLOKJHKGFAH08CC,29,4.82,共有部分,鋼筋混凝土造,84年7月27日,九層,,
RPPPMLOKJHKGFAH97CC,32,94.86,住家用,鋼筋混凝土造,82年2月5日,七層,,
RPPPMLOKJHKGFAH97CC,32,9.37,共有部分,鋼筋混凝土造,82年2月5日,七層,,
RPPPMLOKJHKGFAH97CC,32,24.68,共有部分,鋼筋混凝土造,82年2月5日,七層,,
RPSPMLOKJHKGFAH28CC,31,80.41,住家用,鋼筋混凝土造,83年7月13日,十層,,
RPTPMLOKJHKGFAH38CC,30,92.79,住家用,鋼筋混凝土造,84年2月25日,二十三層,,
RPSPMLOKJHKGFAH28CC,31,5.32,共有部分,鋼筋混凝土造,83年7月13日,十層,,
RPRPMLOKJHKGFAH18CC,14,65.15,住家用,鋼筋混凝土造,100年3月9日,十四層,,
RPTPMLOKJHKGFAH38CC,30,15.50,共有部分,鋼筋混凝土造,84年2月25日,二十三層,,
RPTPMLOKJHKGFAH38CC,30,14.15,共有部分,鋼筋混凝土造,84年2月25日,二十三層,,
RPSPMLOKJHKGFAH28CC,31,9.46,共有部分,鋼筋混凝土造,83年7月13日,十層,,
RPRPMLOKJHKGFAH18CC,14,60.17,本共有部分之主要項目有：附屬防空避難室兼停車空間、蓄水池、消防泵浦室、污水機房、發電機室、台電受電室、電信室、水池機房、管理室、開放空間、公共服務空間、垃圾處理空間、梯間、機械室及水箱等拾伍項。,鋼筋混凝土造,100年3月9日,十五層,,
RPUPMLOKJHKGFAH48CC,6,60.12,住家用,鋼筋混凝土造,108年4月12日,十四層,,
RPUPMLOKJHKGFAH48CC,6,66.38,本共有部分之項目有：消防泵浦室、發電機室、蓄水池、污水機房、梯間、雨水回收機房及雨水貯集滯洪機房、停車空間、防空避難室兼停車空間、台電配電場所、垃圾冷藏處理室、電信室、集合住宅（附屬公共服務空間、管委會使用空間、車道）及水箱、機械室等。,鋼筋混凝土造,108年4月12日,十五層,,
RPVPMLOKJHKGFAH58CC,11,69.40,住家用,鋼筋混凝土造,103年2月27日,十四層,,
RPVPMLOKJHKGFAH58CC,11,48.87,本共有部分之項目有（附屬停車空間、防空避難室兼停車空間、公共服務空間）等３項。,鋼筋混凝土造,103年2月27日,十五層,,
RPVPMLOKJHKGFAH58CC,11,17.08,本共有部分之項目有（附屬樓梯間、機械室、水箱）等３項。,鋼筋混凝土造,103年2月27日,十五層,,
RPWPMLOKJHKGFAH68CC,28,115.43,住家用,鋼筋混凝土造,86年4月19日,二十八層,,
RPWPMLOKJHKGFAH68CC,28,36.00,共有部分,鋼筋混凝土造,86年4月19日,二十八層,,
RPWPMLOKJHKGFAH68CC,28,19.38,共有部分,鋼筋混凝土造,86年4月19日,二十八層,,
RPWPMLOKJHKGFAH68CC,28,.12,共有部分,鋼筋混凝土造,86年4月19日,二十八層,,
RPROMLNKJHKGFGH58CC,19,19.68,住家用,鋼筋混凝土造,95年6月5日,四層,,
RPROMLNKJHKGFGH58CC,19,13.79,共有部分,鋼筋混凝土造,95年6月5日,四層,,
RPXPMLOKJHKGFAH78CC,31,99.72,住家用,鋼筋混凝土造,82年12月24日,六層,,
RPXPMLOKJHKGFAH78CC,31,29.83,共有部分,鋼筋混凝土造,82年12月24日,六層,,
RPOQMLOKJHKGFAH97CC,44,110.25,住家用,鋼筋混凝土造,70年4月4日,十二層,,
RPOQMLOKJHKGFAH97CC,44,23.65,共有部分,鋼筋混凝土造,70年4月4日,十二層,,
RPPQMLOKJHKGFAH08CC,12,89.92,住家用,鋼筋混凝土造,101年7月26日,十五層,,
RPPQMLOKJHKGFAH08CC,12,4.26,本共有部分之項目有（附屬開放空間、公共服務空間、管理委員會使用空間）等３項。,鋼筋混凝土造,101年7月26日,十五層,,
RPPQMLOKJHKGFAH08CC,12,66.56,本共有部分之項目有（附屬停車空間、蓄水池、發電機室、消防泵浦室、污水機房、梯間、防空避難室兼停車空間、台電受電室、電信室、水箱、機房）等１１項。,鋼筋混凝土造,101年7月26日,十五層,,
RPQQMLOKJHKGFAH18CC,29,46.45,住家用,鋼筋混凝土造,85年2月2日,十層,,
RPRQMLOKJHKGFAH28CC,31,87.99,住家用,鋼筋混凝土造,83年3月8日,五層,,
RPQQMLOKJHKGFAH18CC,29,8.62,共有部分,鋼筋混凝土造,85年2月2日,十層,,
