鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
汐止區,建物,新北市汐止區福德一路１０８號十二樓之１,0.0,住,,,1110717,土地0建物1車位0,十二層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960130,48.59,1,1,1,有,有,有,16000,329,,0.0,0,,RPVNMLSLPHHGFDF66CC
汐止區,建物,新北市汐止區大同路二段２４７號２樓,0.0,住,,,1110704,土地0建物1車位0,二層,29,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1001223,39.67,1,0,1,有,有,有,15000,378,,0.0,0,分租套房,RPXOMLSLPHHGFDF96CC
汐止區,建物,新北市汐止區福德二路６６號五樓,0.0,住,,,1110710,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030717,66.99000000000001,2,1,1,有,有,有,22000,328,,0.0,0,租金含管理費。租賃期間含免租金裝潢期。,RPOPMLSLPHHGFDF78CC
三重區,建物,新北市三重區安慶街１４９巷６號３樓,0.0,其他,,,1110711,土地0建物1車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0670510,44.0,1,1,1,有,無,有,20200,459,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為23728，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額20200。租賃期間111.7.15-112.5.2，未滿10期,RPSOMLSLPHHGFGF76CC
三重區,建物,新北市三重區重新路４段１８４巷５號２樓,0.0,其他,,,1110714,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730229,77.48,2,1,1,有,無,有,16000,207,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17861，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額16000。,RPUOMLSLPHHGFGF96CC
蘆洲區,車位,新北市蘆洲區三民路３７６號１２樓之２,0.0,其他,,,1110715,土地0建物0車位1,,,其他,,,,23.39,0,0,0,有,有,無,3000,,坡道平面,23.39,3000,每月車位清潔費300元由承租人負擔。,RPVOMLSLPHHGFGF07CC
三重區,建物,新北市三重區永安北路一段３巷８號５樓,0.0,住,,,1110714,土地0建物0車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0740624,20.74,1,0,1,有,無,有,7800,376,,0.0,0,此為分租套房，第五層共分成4間，一間平均面積約為20.74平方公尺，每月管理維護費200元為承租人負擔。,RPWOMLSLPHHGFGF17CC
三重區,建物,新北市三重區忠孝路三段８４巷５號七樓,0.0,住,,,1110712,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021119,99.62,2,2,1,有,有,有,29000,291,,0.0,0,租金含管理費。,RPXOMLSLPHHGFGF27CC
三重區,建物,新北市三重區環河北路二段３２８號６樓之１,0.0,住,,,1110722,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890529,26.74,1,1,1,有,有,有,13500,505,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為15000，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額13500。管理費500元,RPPPMLSLPHHGFGF56CC
三重區,建物,新北市三重區溪尾街２７５號２樓,0.0,住,,,1110718,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691029,34.66,2,1,1,有,無,有,20000,577,,0.0,0,此為2房，第二層共分成3間，一間平均面積約為34.66平方公尺，每月管理維護費200元為承租人負擔。,RPQPMLSLPHHGFGF66CC
三重區,建物,新北市三重區環河北路二段３２８號６樓之１,0.0,住,,,1110722,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890529,26.74,1,1,1,有,有,有,13500,505,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為15000，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額13500。管理費500元,RPRPMLSLPHHGFGF76CC
新莊區,建物,新北市新莊區中平路１９８巷２號五樓之一,0.0,住,,,1110710,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850319,130.76999999999998,4,2,2,有,有,有,25000,191,,0.0,0,,RPSNMLSLPHHGFBF78CC
新莊區,建物,新北市新莊區福壽街１２４巷３５號二樓,0.0,住,,,1110708,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690428,81.06,3,2,1,有,無,有,21000,259,,0.0,0,,RPVNMLSLPHHGFBF09CC
新莊區,建物,新北市新莊區化成路３１４巷２６號,0.0,工,,,1110715,土地0建物0車位0,全,2,透天厝,住工用,鋼筋混凝土造,0751201,19.33,1,0,0,有,無,有,6000,310,,0.0,0,此為雅房，一間平均面積約為19.33平方公尺，每月管理維護費200元、公共清潔費300元，皆為承租人負擔。,RPVRMLSLPHHGFBF86CC
土城區,建物,新北市土城區中央路四段２７９巷２１號二樓之３,0.0,住,,,1110710,土地0建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950817,167.1,3,2,2,有,有,有,30000,180,坡道平面,34.26,0,租金含管理費。,RPSOMLSLPHHGFAF78CC
板橋區,建物,新北市板橋區金門街６７巷５６號四樓,0.0,住,,,1110710,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020206,73.53999999999999,2,2,1,有,有,有,19500,265,,0.0,0,租金含管理費。,RPTOMLSLPHHGFAF88CC
土城區,建物,新北市土城區金城路三段１８６號７樓,0.0,住,,,1110722,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840321,50.28,3,1,1,有,有,有,23000,457,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為25600，因新北市計劃租金上限為35000，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額23000。管理費540元,RPURMLSLPHHGFAF66CC
板橋區,建物,新北市板橋區萬板路１９２號四樓之１,0.0,住,,,1110710,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851202,177.82,3,2,2,有,有,有,32000,180,坡道平面,0.0,0,租金含管理費。車位面積無法分算。,RPOSMLSLPHHGFAF78CC
土城區,建物,新北市土城區中央路一段２７０號六樓之１,0.0,商,,,1110710,土地0建物1車位0,六層,32,住宅大樓(11層含以上有電梯),辦公室,鋼骨構造、鋼骨鋼筋混凝土構造,1081120,101.34,2,1,1,有,有,有,26000,257,,0.0,0,租金含管理費。,RPXSMLSLPHHGFAF07CC
板橋區,建物,新北市板橋區莊敬路３４之３號１１樓,0.0,商,,,1110719,土地0建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870416,46.05,2,1,1,有,有,有,22000,478,,0.0,0,此物件加入新北市社會住宅包租代管計畫，評定市價租金為27500元，包租包管方案打八折為22000元，以22000元為簽訂租賃契約租金。,RPXTMLSLPHHGFAF17CC
淡水區,建物,新北市淡水區淡金路３２號２０樓,0.0,住,,,1110716,土地0建物1車位0,二十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821224,118.2,3,2,2,有,有,有,25000,212,,0.0,0,每月水電瓦斯費由承租人另外負擔。,RPWOMLSLPHHGFEF96CC
淡水區,建物,新北市淡水區中山北路一段２５５號１３樓之５,0.0,住,,,1110719,土地0建物1車位0,十三層,31,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880811,41.74,1,0,1,有,有,有,9600,230,,0.0,0,此物件加入新北市社會住宅包租代管計畫，評定市價租金為10667元，代租代管方案打九折為9600元，以9600元為簽訂租賃契約租金。,RPXOMLSLPHHGFEF07CC
淡水區,建物,新北市淡水區新市五路三段２００號８樓,0.0,住,,,1110720,土地0建物1車位0,八層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,88.67,2,1,1,有,有,有,15000,169,,0.0,0,此物件加入新北市社會住宅包租代管計畫，評定市價租金為16667元，代租代管方案打九折為15000元，以15000元為簽訂租賃契約租金。,RPOPMLSLPHHGFEF88CC
淡水區,房地(土地+建物),新北市淡水區中山路７２巷２弄８號二樓,96.32,住,,,1110726,土地4建物2車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670601,100.29,1,1,1,有,無,有,13000,130,,0.0,0,,RPPPMLSLPHHGFEF98CC
淡水區,建物,新北市淡水區北新路６９巷３８號８樓,0.0,住,,,1110727,土地0建物1車位0,八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840624,99.58,4,2,2,有,有,有,10000,100,,0.0,0,此物件加入新北市社會住宅包租代管計畫，評定市價租金為11112元，代租代管方案打九折為10000元，以10000元為簽訂租賃契約租金。,RPQPMLSLPHHGFEF09CC
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路二段１８９巷１５弄２６號１４樓,25.44,住,,,1110726,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051229,146.99,2,1,1,有,有,有,20000,136,坡道平面,42.93,0,,RPSPMLSLPHHGFEF66CC
淡水區,建物,新北市淡水區自強路８號九樓之１０,0.0,住,,,1110726,土地0建物1車位0,九層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961119,19.27,1,0,1,有,有,有,6800,353,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為7556元，選擇代租方案須打九折，實際租賃契約金額為6800元。水電費及每月管理費464元皆由承租人負擔。,RPUPMLSLPHHGFEF86CC
淡水區,建物,新北市淡水區新市一路三段１０１巷１６６號十三樓,0.0,住,,,1110710,土地0建物1車位1,十三層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031106,161.82999999999998,3,2,2,有,有,有,25000,154,坡道平面,32.97,0,,RPPOMLTLPHHGFEF98CC
淡水區,建物,新北市淡水區中正東路二段７９之２號二樓,0.0,其他,,,1110723,土地0建物1車位0,二層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0920922,124.21,3,2,2,有,有,有,31000,250,,0.0,0,租金含管理費。租賃範圍不含車位，已扣除車位面積。,RPSOMLTLPHHGFEF66CC
淡水區,房地(土地+建物),新北市淡水區民權路１９號１１樓之９,5.78,工,,,1110718,土地1建物1車位0,十一層,24,住宅大樓(11層含以上有電梯),一般服務業,鋼筋混凝土造,0971223,53.980000000000004,0,0,0,無,有,有,18000,333,,0.0,0,,RPUOMLTLPHHGFEF86CC
淡水區,建物,新北市淡水區淡金路五段８５號,0.0,,特定農業區,甲種建築用地,1110718,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0770109,88.11,2,3,3,有,無,有,10000,113,,0.0,0,,RPTPMLTLPHHGFEF86CC
淡水區,建物,新北市淡水區新民街１２０巷５８號十三樓,0.0,住,,,1110512,土地0建物1車位0,十三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840802,90.19999999999999,2,2,1,有,有,有,17000,188,,0.0,0,租金含管理費1911元原申報書序號：C1FE11106080050,RPUPMLTLPHHGFEF96CC
淡水區,建物,新北市淡水區中正東路二段１１５之３號十一樓,0.0,其他,,,1110527,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991006,469.47,3,2,4,有,有,有,75000,160,坡道平面,0.0,0,租金含管理費補分區資料原申報書序號:C1FE11106150041,RPVPMLTLPHHGFEF07CC
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路３８巷２５號１５樓,13.06,住,,,1110725,土地1建物1車位1,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,116.76,3,2,2,有,有,有,25000,214,坡道機械,25.09,0,,RPPQMLTLPHHGFEF56CC
板橋區,建物,新北市板橋區中山路一段１號十五樓之２３,0.0,商,,,1110709,土地0建物1車位0,十五層,23,套房(1房1廳1衛),辦公室,鋼骨鋼筋混凝土造,0900216,37.76,0,0,0,無,有,有,14000,371,,0.0,0,,RPPOMLTLPHHGFAF58CC
土城區,建物,新北市土城區裕民路３０號五樓,0.0,住,,,1110709,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701215,73.48,2,1,1,有,無,有,14500,197,,0.0,0,,RPVOMLTLPHHGFAF56CC
土城區,建物,新北市土城區青雲路４５１巷２３號十一樓,0.0,住,,,1110726,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840907,104.2,3,2,1,有,有,有,25000,240,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為27778元，選擇代管方案須打9折，實際租賃契約金額為25000元。水電瓦斯費及每月管理費1550元由承租人負擔。,RPOPMLTLPHHGFAF58CC
板橋區,建物,新北市板橋區華江一路１７６號九樓,0.0,商,,,1110601,土地0建物1車位0,九層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1071227,83.84,2,1,1,有,有,有,28000,334,,0.0,0,,RPQPMLTLPHHGFAF78CC
板橋區,建物,新北市板橋區篤行路二段１６１巷２２號,0.0,住,,,1110712,土地0建物1車位0,一層,13,店面(店鋪),商業用,鋼筋混凝土造,0811022,97.08,0,1,1,有,有,無,28000,288,,0.0,0,,RPVPMLTLPHHGFAF66CC
板橋區,建物,新北市板橋區重慶路２４５巷４８之１號七樓,0.0,住,,,1110701,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850723,77.7,2,1,1,有,有,有,16000,206,,0.0,0,,RPWPMLTLPHHGFAF76CC
板橋區,建物,新北市板橋區華江一路２０２號十八樓,0.0,商,,,1110511,土地0建物1車位1,十八層,19,套房(1房1廳1衛),一般事務所,鋼筋混凝土造,1071227,99.54,1,1,1,有,有,有,25300,288,坡道平面,22.06,3000,,RPXPMLTLPHHGFAF86CC
板橋區,建物,新北市板橋區文化路二段４３８號１樓,0.0,住,,,1110601,土地0建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,,103.63,1,1,1,有,無,無,92000,888,,0.0,0,,RPPQMLTLPHHGFAF78CC
新莊區,建物,新北市新莊區昌平街８２巷２８號五樓,0.0,住,,,1110708,土地0建物1車位0,五層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820410,57.42999999999999,0,0,0,無,有,有,15000,261,,0.0,0,,RPOOMLTLPHHGFBF58CC
新莊區,建物,新北市新莊區昌隆街２８號二樓,0.0,住,,,1110714,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670811,76.44,2,2,1,有,無,有,20500,268,,0.0,0,,RPQOMLTLPHHGFBF78CC
新莊區,房地(土地+建物),新北市新莊區民安西路３８７號３樓,42.32,住,,,1110729,土地1建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680622,87.55,3,1,1,有,無,無,19900,227,,0.0,0,,RPXOMLTLPHHGFBF86CC
五股區,建物,新北市五股區成泰路二段９１巷１５號七樓之１,0.0,其他,,,1110706,土地0建物1車位0,七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850703,35.17,1,1,1,有,有,有,10000,284,,0.0,0,本案屬國家住宅及都市更新中心辦理社會住宅包租代管第3期計劃,RPUPMLTLPHHGFBF66CC
五股區,建物,新北市五股區西雲路１０９號十一樓之３,0.0,住,,,1110706,土地0建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870825,127.16,3,2,2,有,有,有,18000,167,坡道平面,37.34,3000,本案僅建物部份屬國家住宅及都市更新中心辦理社會住宅包租代管第3期計劃,RPWPMLTLPHHGFBF86CC
新莊區,建物,新北市新莊區化成路３１４巷２６號,0.0,工,,,1110722,土地0建物0車位0,全,2,透天厝,住工用,鋼筋混凝土造,0751201,6.64,1,0,0,有,無,有,4500,678,,0.0,0,此為雅房，一間平均面積約為6.64平方公尺。每月管理維護費200元、公共清潔費300元皆由承租人負擔。,RPXPMLTLPHHGFBF96CC
新莊區,建物,新北市新莊區新北大道四段１７９號十二樓之八,0.0,商,,,1110727,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,1020415,112.4,2,2,2,有,有,有,31500,280,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為35000元，選擇代管方案須打9折，實際租賃契約金額為31500元。水電瓦斯費及每月管理費3272元由承租人負擔。,RPPQMLTLPHHGFBF88CC
五股區,建物,新北市五股區新城八路１２２號十一樓,0.0,商,,,1110701,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1021018,163.57,3,2,2,有,有,有,24500,155,坡道平面,25.2,3000,本案僅建物部份屬國家住宅及都市更新中心辦理社會住宅包租代管第3期計劃,RPQQMLTLPHHGFBF98CC
五股區,建物,新北市五股區五福路１４巷２８號三樓,0.0,住,,,1110701,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820805,73.07,2,2,1,有,有,有,16000,219,,0.0,0,本案屬國家住宅及都市更新中心辦理社會住宅包租代管第3期計劃,RPRQMLTLPHHGFBF09CC
泰山區,建物,新北市泰山區明志路三段４７８號十八樓之二,0.0,工,,,1110712,土地0建物1車位1,十八層,19,廠辦,工廠,鋼筋混凝土造,1070831,278.24,0,1,0,有,有,無,48000,173,坡道平面,28.34,0,承租車位為同社區他戶產權之車位，面積依謄本持分比例2382/1000000面積登錄。,RPSQMLTLPHHGFBF56CC
林口區,房地(土地+建物)+車位,新北市林口區中山路３８８號,112.36,住,,,1110701,土地1建物1車位2,見其他登記事項,7,華廈(10層含以下有電梯),一般零售或服務業、事務所及工商服務業,鋼筋混凝土造,1051013,320.12,0,0,0,無,有,無,89000,283,坡道平面,27.16,6000,,RPPRMLTLPHHGFBF98CC
三重區,建物,新北市三重區新北大道一段１６１號四樓,0.0,其他,,,1110719,土地0建物1車位0,四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,109.88,2,1,1,有,有,有,22000,200,,0.0,0,租金含管理費。,RPPOMLTLPHHGFGF56CC
三重區,建物,新北市三重區頂文路３５號十五樓,0.0,住,,,1110710,土地0建物1車位1,十五層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1101015,177.05,3,2,2,有,有,有,31500,178,坡道平面,32.76,0,,RPTOMLTLPHHGFGF96CC
三重區,建物,新北市三重區忠孝路三段４４號２樓,0.0,住,,,1110708,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670306,95.0,3,2,1,有,無,有,28000,295,,0.0,0,,RPVOMLTLPHHGFGF17CC
三重區,建物,新北市三重區成功一街３９號十五樓,0.0,住,,,1110710,土地0建物1車位0,十五層,17,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090525,153.15,4,2,2,有,有,有,34000,222,,0.0,0,租賃範圍不含車位，已扣除車位面積。,RPQPMLTLPHHGFGF76CC
三重區,建物,新北市三重區仁政街８８號５樓,0.0,住,,,1110701,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730505,87.24,2,2,1,有,無,有,18000,206,,0.0,0,,RPTPMLTLPHHGFGF07CC
三重區,建物,新北市三重區集賢路２０１之３號三樓,0.0,住,,,1110712,土地0建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970623,148.03,3,2,2,有,有,有,34000,230,升降機械,21.28,0,租金含管理費。,RPVPMLTLPHHGFGF27CC
蘆洲區,建物,新北市蘆洲區光榮路１３２號十二樓,0.0,住,,,1110712,土地0建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990409,159.94,3,2,2,有,有,有,40000,250,坡道平面,27.16,0,租金含管理費。,RPXPMLTLPHHGFGF47CC
三重區,建物,新北市三重區中正北路１６５巷１５號十二樓,0.0,住,,,1110714,土地0建物1車位0,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970201,78.87,2,2,1,有,有,有,25000,317,,0.0,0,,RPSQMLTLPHHGFGF07CC
汐止區,建物,新北市汐止區明峰街２９７巷５弄８號６樓,0.0,住,,,1110721,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820826,111.39,3,2,2,有,有,有,25000,224,,0.0,0,,RPPNMLTLPHHGFDF78CC
汐止區,建物,新北市汐止區大同路二段２４０號１４樓-１ C室,0.0,其他,,,1110727,土地0建物1車位0,十四層,17,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0850710,70.39999999999999,1,1,1,有,有,無,17000,241,,0.0,0,本戶分割3間，A室、B室與C室,RPXNMLTLPHHGFDF96CC
汐止區,建物,新北市汐止區龍安路２８巷６號２３樓-５,0.0,商,,,1110728,土地0建物1車位0,二十三層,26,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860703,36.790000000000006,1,0,1,有,有,有,13387,364,,0.0,0,,RPOOMLTLPHHGFDF78CC
汐止區,建物,新北市汐止區大同路二段２７３號６樓-１,0.0,住,,,1110727,土地0建物1車位0,六層,24,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840126,53.199999999999996,1,1,1,有,有,有,16000,301,,0.0,0,,RPROMLTLPHHGFDF09CC
三峽區,房地(土地+建物),新北市三峽區復興路２６５號４樓,8.13,住,,,1110719,土地1建物0車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780118,32.49,1,0,1,有,無,有,10000,308,,0.0,0,分租套房 編號 -403室,RPQNMLTLPHHGFIF76CC
三峽區,房地(土地+建物),新北市三峽區民生街２７巷１２號１３樓之７,2.15,住,,,1110719,土地1建物1車位0,十三層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850401,21.95,1,0,1,有,有,有,6000,273,,0.0,0,,RPTNMLTLPHHGFIF07CC
樹林區,房地(土地+建物),新北市樹林區太順街２５號五樓,25.57,住,,,1110710,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691101,82.2,3,1,1,有,無,無,13000,158,,0.0,0,,RPUNMLTLPHHGFIF17CC
樹林區,房地(土地+建物)+車位,新北市樹林區四維路１１９號１４樓,21.33,住,,,1110715,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100422,168.26999999999998,3,2,2,有,有,有,35000,208,坡道平面,29.12,0,,RPWNMLTLPHHGFIF37CC
樹林區,房地(土地+建物),新北市樹林區八德街９１號３樓,36.34,住,,,1110726,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680320,107.68,3,1,1,有,無,無,15000,139,,0.0,0,,RPSOMLTLPHHGFIF07CC
板橋區,房地(土地+建物),新北市板橋區南雅南路一段２３號１５樓,0.0,商,,,1110719,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010308,126.84,3,2,2,有,有,有,32000,252,,0.0,0,房租不含管理費,RPSOMLTLPHHGFAF98DC
中和區,建物,新北市中和區板南路６６９號１２樓,0.0,工,,,1110715,土地0建物1車位0,十二層,18,辦公商業大樓,一般商業設施（一般事務所）,鋼筋混凝土構造,0981015,270.97,0,0,0,無,有,無,79101,292,,0.0,0,,RPUOMLTLPHHGFHF17CC
中和區,建物,新北市中和區中正路８６８號１６樓,0.0,其他,,,1110721,土地0建物1車位0,十六層,17,辦公商業大樓,一般事務所﹝事務所﹞,鋼骨造,0890930,265.62,0,0,0,無,有,無,68298,257,,0.0,0,,RPVOMLTLPHHGFHF27CC
中和區,建物,新北市中和區橋和路２３號７樓,0.0,工,,,1110721,土地0建物1車位1,七層,17,辦公商業大樓,工廠,鋼筋混凝土構造,1090925,286.15,0,0,0,無,有,無,100000,349,坡道平面,24.81,0,,RPWOMLTLPHHGFHF37CC
中和區,建物,新北市中和區橋和路８７號１０樓,0.0,工,,,1110728,土地0建物1車位1,十層,10,廠辦,工業用,鋼筋混凝土造,0840224,343.05999999999995,0,0,0,無,有,無,70000,204,坡道平面,0.0,0,,RPVQMLTLPHHGFHF47CC
中和區,建物,新北市中和區景平路２６０號二十二樓之３,0.0,住,,,1110710,土地0建物1車位0,二十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0890529,74.77,2,1,1,有,無,有,26500,354,,0.0,0,,RPXQMLTLPHHGFHF67CC
永和區,建物,新北市永和區得和路１０４巷７號３樓,0.0,住,,,1110729,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840128,101.57,3,2,2,有,無,有,28000,276,,0.0,0,,RPQRMLTLPHHGFHF07CC
永和區,建物,新北市永和區中正路３６８巷１弄６５號三樓,0.0,住,,,1110710,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0621031,62.15,3,1,1,有,無,有,14000,225,,0.0,0,,RPVRMLTLPHHGFHF57CC
中和區,建物,新北市中和區秀峰街４０巷２號三樓,0.0,住,,,1110727,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701216,86.07,2,2,1,有,無,有,19800,230,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22000元，選擇代租方案須打九折，實際租賃契約金額為19800元。水電費、瓦斯費由承租人負擔。,RPQSMLTLPHHGFHF17CC
中和區,房地(土地+建物),新北市中和區國光街４２號一樓,12.06,住,,,1110715,土地1建物1車位0,一層,15,店面(店鋪),店舖,鋼筋混凝土構造,1091019,81.35,0,0,0,無,有,無,34000,418,,0.0,0,,RPRSMLTLPHHGFHF27CC
新店區,建物,新北市新店區寶橋路１５６-５號２樓,0.0,工,,,1110706,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0751216,140.23,0,0,0,無,無,有,27000,193,,0.0,0,,RPSNMLTLPHHGFCF98CC
新店區,建物,新北市新店區中正路５３９-２號２樓,0.0,工,,,1110708,土地0建物1車位0,二層,5,廠辦,工業用,鋼筋混凝土造,0760909,369.74,0,0,0,無,有,無,60000,162,,0.0,0,,RPTNMLTLPHHGFCF09CC
新店區,建物,新北市新店區大豐路８０號,0.0,住,,,1110602,土地0建物1車位0,見其他登記事項,10,店面(店鋪),住商用,鋼筋混凝土造,0770613,181.29000000000002,0,0,0,無,有,有,50000,276,,0.0,0,,RPOPMLTLPHHGFCF78CC
新店區,建物,新北市新店區寶宏路３０號四樓,0.0,工,,,1110727,土地0建物0車位0,四層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0640820,23.49,1,0,1,有,無,有,7000,298,,0.0,0,此為分租套房，第四層共分成4間，一間平均面積約為23.49平方公尺。每月管理維護費200元由承租人負擔。,RPQPMLTLPHHGFCF98CC
