鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
壽豐鄉,土地,東明段371-4地號,2747.0,,風景區,農牧用地,1110715,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,6553,,0.0,0,,RPTOMLOLQHHGFAU37DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路２４２巷１１弄８號,62.0,住,,,1110717,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670322,95.56,3,2,2,有,無,4450000,46568,,0.0,0,其他增建；,RPWNMLPLQHHGFAU67DA,95.56,0.0,0.0,無,
光復鄉,土地,馬佛段768地號,2500.0,,一般農業區,農牧用地,1110718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,800,,0.0,0,,RPQNMLRKQHHGFBU27DA,0.0,0.0,0.0,無,038
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮中正路二段２６號,32.09,都市：其他:住宅區,,,1110720,土地3建物1車位0,一層，二層，騎樓,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0730114,96.77,3,1,1,有,無,2800000,28935,,0.0,0,其他增建；,RPQNMLMLQHHGFBU86DA,91.21,0.0,0.0,無,
花蓮市,土地,慈雲段662地號,1492.91,農,,,1110708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11500000,7703,,0.0,0,,RPRNMLQLQHHGFAU27DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路一段１３８巷５５之２號,96.98,農,,,1110718,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110613,204.02,3,2,4,有,無,12500000,61269,,0.0,0,,RPXOMLPLQHHGFAU87DA,188.08,0.0,15.94,無,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉寮１８０號,915.0,,風景區,丙種建築用地,1110715,土地7建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0740325,343.04,12,2,12,有,無,37000000,107859,,0.0,0,其他增建；,RPRPMLPLQHHGFAU37DA,343.04,0.0,0.0,無,
光復鄉,土地,水廣段506地號,2460.28,,一般農業區,農牧用地,1110726,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1219,,0.0,0,,RPPNMLTLQHHGFBU57EA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮仁愛路一段１１之１號,145.0,都市：其他:住宅區,,,1110723,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0860127,237.41,5,2,4,有,無,7680000,32349,,0.0,0,,RPXNMLRKQHHGFCU08DA,224.29,0.0,13.12,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路一段１３８巷５５之５號,89.05,農,,,1110718,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110613,198.4,3,2,4,有,無,11800000,59476,,0.0,0,,RPSPMLPLQHHGFAU47DA,182.98,0.0,15.42,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路一段１３８巷５５之１１號,89.05,農,,,1110718,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110613,198.4,3,2,4,有,無,11800000,59476,,0.0,0,,RPTPMLPLQHHGFAU57DA,182.98,0.0,15.42,無,
