鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
龍井區,土地,三德段1429地號,19.4,住,,,1110715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,528300,27232,,0.0,0,,RPTOMLMLQHHGFKB98EA,0.0,0.0,0.0,無,0142
太平區,房地(土地+建物)+車位,臺中市太平區育英街５２號五樓之１,15.64,,,,1110719,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830324,149.08,3,2,2,有,有,5200000,34881,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLTKQHHGFJB76EA,102.74,0.0,7.49,有,
南屯區,土地,永富段8地號,112.39,住,,,1110718,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,25840000,229914,,0.0,0,,RPQPMLSKQHHGFCB48EA,0.0,0.0,0.0,無,0143
沙鹿區,土地,公館南段78地號,687.71,都市：其他:農業區,,,1110707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8321200,12100,,0.0,0,農作物；,RPOOMLMLQHHGFFB97EA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),臺中市大里區新仁路一段２１７巷２０號,17.87,,鄉村區,乙種建築用地,1110721,土地1建物1車位0,一層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0870914,63.730000000000004,2,2,2,有,有,5700000,89440,,0.0,0,夾層；,RPPNMLMLQHHGFIB28EA,48.01,0.0,3.51,有,0144
梧棲區,房地(土地+建物),臺中市梧棲區文明街９１巷３９之５號,21.0,都市：其他:第四種住宅區,,,1110708,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681228,84.0,3,2,1,有,無,3500000,41667,,0.0,0,,RPUNMLMLQHHGFFB48EA,84.0,0.0,0.0,無,0145
西屯區,房地(土地+建物)+車位,臺中市西屯區福星路１６８之２號,12.59,住,,,1110704,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960929,102.59,2,2,1,有,有,11300000,116648,坡道機械,14.29,1000000,其他增建；,RPUOMLMLQHHGFCB28EA,57.45,0.0,6.81,有,
東區,房地(土地+建物)+車位,臺中市東區東英十七街１３１號,167.54,住,,,1110702,土地6建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,0901106,286.16,4,3,3,有,有,22500000,78627,坡道平面,0.0,0,含土地增值稅或其他稅費72198元；,RPUPMLMLQHHGFAB18EA,202.81,4.22,23.24,無,
龍井區,土地,龍目井段龍目井小段16-4地號,145.0,住,,,1110731,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,37931,,0.0,0,未登記建物；,RPPOMLMLQHHGFKB48DA,0.0,0.0,0.0,無,0146
龍井區,房地(土地+建物),臺中市龍井區水裡社街一段４２７巷６０號,81.54,,,,1110711,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940408,164.58,4,3,3,有,有,12980000,78867,,0.0,0,陽台外推；其他增建；,RPRNMLKKQHHGFKB28DA,152.04,0.0,12.54,無,
大肚區,房地(土地+建物),臺中市大肚區沙田路一段７７４巷２１之４號,102.77,住,,,1110722,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820212,164.73,6,2,3,有,無,7800000,47350,,0.0,0,頂樓加蓋；其他增建；,RPRNMLLKQHHGFKB38DA,159.92,0.0,4.81,無,
太平區,房地(土地+建物),臺中市太平區正誠街１１０巷５弄１３號,87.0,住,,,1110719,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960205,197.52,4,2,4,有,無,13000000,65816,,0.0,0,,RPRNMLMLQHHGFJB48DA,175.44,7.65,14.43,無,0147
太平區,房地(土地+建物)+車位,臺中市太平區樹孝路６號十六樓之７,16.34,商,,,1110706,土地1建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051007,180.54,3,2,2,有,有,16300000,90285,坡道平面,36.39,0,,RPQNMLLLPHHGFJB18DA,80.37,6.45,8.87,有,0148
霧峰區,房地(土地+建物),臺中市霧峰區自強路９５巷７弄１８號,137.07,,鄉村區,乙種建築用地,1110717,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820504,184.92,4,3,3,有,無,7700000,41640,,0.0,0,,RPXNMLTKQHHGFIB96DA,173.91,4.72,6.29,無,
霧峰區,土地,五福南段277地號,3522.06,,特定農業區,農牧用地,1110719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000000,17035,,0.0,0,,RPQNMLLJQHHGFIB97DA,0.0,0.0,0.0,無,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７８６號十二樓,29.85,住,,,1110714,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051114,189.86,4,2,2,有,有,15260000,80375,坡道平面,0.0,0,,RPQNMLRLPHHGFJB78DA,96.7,0.0,10.02,有,
太平區,房地(土地+建物)+車位,臺中市太平區文林街５８巷４５號,90.81,,鄉村區,乙種建築用地,1110708,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0820424,205.23,4,3,3,有,有,11800000,57496,坡道平面,0.0,0,夾層；,RPTOMLNJQHHGFJB68DA,180.98,5.04,8.14,無,
