鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中山區,房地(土地+建物),臺北市中山區錦州街５０號五樓之１４,3.38,商,,,1110718,土地3建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730927,37.86,1,1,1,有,有,6030000,159271,,0.0,0,,RPVOMLMLQHHGFCA18DA,25.83,0.0,4.4,有,105
信義區,房地(土地+建物),臺北市信義區虎林街１３２巷８８號三樓,30.75,商,,,1110703,土地2建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610405,84.84,4,0,4,有,無,21750000,256365,,0.0,0,陽台外推；其他增建；,RPPNMLNJQHHGFDA47DA,84.84,0.0,0.0,無,
松山區,房地(土地+建物),臺北市松山區八德路三段１５５巷４弄３０號,73.0,商,,,1110725,土地2建物2車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690227,294.79,1,2,1,有,無,68000000,230673,,0.0,0,其他增建；具重建或重劃、都更等效益；,RPUOMLTLPHHGFDA78DA,267.66,27.13,0.0,無,
南港區,房地(土地+建物)+車位,臺北市南港區舊莊街一段２１２巷１２號四樓,38.23,住,,,1110725,土地2建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050325,93.85,1,1,2,有,有,13480000,143633,坡道機械,25.3,0,,RPUNMLTKQHHGFDA68DA,37.97,0.0,3.09,有,
信義區,房地(土地+建物),臺北市信義區信義路五段１５０巷４４５弄１６號四樓,34.91,住,,,1110715,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730720,108.94,3,2,2,有,無,17000000,156049,,0.0,0,包含公共設施保留地用地；,RPRNMLPKQHHGFDA97DA,84.74,0.0,14.71,無,
松山區,房地(土地+建物),臺北市松山區南京東路五段６３號三樓,13.9,商,,,1110718,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0731004,122.42999999999999,1,1,2,有,有,28880000,235890,,0.0,0,陽台外推；其他增建；,RPPNMLRKQHHGFDA97DA,95.11,0.0,6.71,有,106
士林區,房地(土地+建物),臺北市士林區重慶北路四段２２２號八樓之５,13.33,住,,,1110718,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060413,85.38,1,2,1,有,有,16000000,187398,,0.0,0,陽台加窗夾層；其他增建；,RPOPMLSKPHHGFEA18DA,45.21,4.38,7.05,有,
士林區,土地,溪洲段二小段228地號,533.38,住,,,1110712,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46790340,87724,,0.0,0,,RPQNMLTKPHHGFEA28DA,0.0,0.0,0.0,無,
士林區,土地,富安段二小段262地號,29.97,商,,,1110712,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2583788,86212,,0.0,0,包含公共設施保留地用地；,RPRNMLTKPHHGFEA38DA,0.0,0.0,0.0,無,107
士林區,房地(土地+建物),臺北市士林區中山北路六段７５４巷３之１號三樓,42.4,住,,,1110719,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740624,148.04,4,2,2,有,無,24500000,165496,,0.0,0,儲藏室*1陽台外推；,RPQNMLQJQHHGFEA97DA,124.11,0.0,20.23,無,
士林區,房地(土地+建物),臺北市士林區劍潭路６號二樓之３,11.19,商,,,1110718,土地2建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871211,70.38,2,2,1,有,有,22200000,315431,,0.0,0,其他增建；,RPVNMLPJQHHGFEA38DA,47.83,0.0,4.55,有,108
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段５９號十三樓,39.49,商,,,1110729,土地1建物1車位2,十三層，十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940728,246.51,3,2,2,有,有,36600000,148473,坡道平面,72.17,0,,RPQNMLTLPHHGFEA38DA,114.13,3.36,9.8,有,109
信義區,房地(土地+建物),臺北市信義區忠孝東路五段４２３巷４弄５號五樓,7.5,住,,,1110714,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780428,30.419999999999998,3,1,2,有,無,3000000,98619,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLMLQHHGFDA08DA,21.31,0.0,2.48,無,
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段１０９號十一樓之６,8.86,都市：其他:特定業務區(信義計畫特定專用區)。,,,1110719,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860926,86.64,1,1,1,有,有,16200000,186981,坡道平面,0.0,3000000,陽台外推；夾層；,RPRNMLNLQHHGFDA87DA,29.77,1.37,3.94,有,
松山區,土地,寶清段一小段204地號,71.0,住,,,1110727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45100000,635211,,0.0,0,未登記建物；,RPTNMLNLQHHGFDA08DA,0.0,0.0,0.0,無,110
士林區,房地(土地+建物)+車位,臺北市士林區通河街２５號六樓,18.66,住,,,1110715,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011112,136.76,4,2,1,有,有,25000000,216290,升降平面,34.12,2800000,夾層；其他增建；,RPPNMLNKQHHGFEA67DA,46.08,2.77,13.02,有,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段３８號八樓,27.39,住,,,1110704,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061222,185.21,2,2,2,有,有,38000000,205173,坡道平面,45.56,0,車位編號：19號。,RPSOMLPKQHHGFEA28DA,78.6,5.92,9.4,有,111
中正區,房地(土地+建物),臺北市中正區牯嶺街１３０號二樓,29.85,住,,,1110723,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790407,95.82,2,1,2,有,無,20000000,208725,,0.0,0,,RPQOMLMLQHHGFAA57EA,76.86,1.82,8.37,無,
大同區,房地(土地+建物),臺北市大同區重慶北路三段２３６巷５０號三樓,20.83,住,,,1110730,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680822,93.35,3,2,2,有,無,6880000,73701,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNLQHHGFBA77EA,71.46,0.0,21.89,無,
中山區,土地,北安段二小段237-18地號,27.62,都市：其他:第三種住宅區。,,,1110728,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8354000,302462,,0.0,0,建物所有權人承購建物坐落基地土地之交易,RPWOMLTKQHHGFCA98EA,0.0,0.0,0.0,無,112
