鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,建物,桃園市桃園區莊二街３９號二樓之４,0.0,住,,,1110620,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820222,54.12,0,0,0,無,有,有,10000,185,,0.0,0,社會住宅,RPXNMLTLPHHGFAH86CC
桃園區,建物,桃園市桃園區寶山街５７號四樓,0.0,住,,,1110712,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811231,82.14,2,2,1,有,有,有,13500,164,,0.0,0,租金含管理費。,RPOQMLTLPHHGFAH88CC
桃園區,房地(土地+建物),桃園市桃園區大興西路二段５９號２樓之７,7.42,住,,,1110727,土地1建物1車位0,見其他登記事項,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850713,46.84,1,1,1,有,有,有,15000,320,,0.0,0,,RPPRMLTLPHHGFAH09CC
桃園區,建物,桃園市桃園區幸福路５６號十樓,0.0,商,,,1110712,土地0建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091230,155.1,3,2,2,有,有,有,40000,258,坡道平面,28.22,0,租金含管理費。,RPQRMLTLPHHGFAH56CC
大園區,建物,桃園市大園區拔子林二路１７巷３之１號４樓,0.0,住,,,1110704,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101116,59.120000000000005,1,1,1,有,有,有,14000,237,,0.0,0,社會住宅,RPRNMLTLPHHGFEH66CC
楊梅區,建物,桃園市楊梅區瑞梅街２２０巷５號１２樓,0.0,商,,,1110617,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050715,82.62,2,1,1,有,有,有,12000,145,,0.0,0,社會住宅,RPTNMLTLPHHGFDH76CC
楊梅區,建物,桃園市楊梅區員德路３０號５樓,0.0,住,,,1110607,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,1081127,115.22,3,2,2,有,無,有,20000,174,,0.0,0,社會住宅,RPUNMLTLPHHGFDH86CC
楊梅區,建物,桃園市楊梅區三民東路２６２號４樓,0.0,住,,,1110710,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860512,96.60000000000001,3,2,2,有,無,有,11000,114,,0.0,0,社會住宅管理費＄700,RPVNMLTLPHHGFDH96CC
楊梅區,建物,桃園市楊梅區三民北路１６２巷１９號３樓,0.0,住,,,1110710,土地0建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841230,150.11,3,2,2,有,有,有,15000,100,坡道平面,0.0,0,社會住宅 管理費另計1250元,RPROMLTLPHHGFDH66CC
楊梅區,建物,桃園市楊梅區青山一街１６３號二樓,0.0,住,,,1110708,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1071122,127.75,3,2,2,有,有,有,16000,125,,0.0,0,社會住宅管理費另計2500元,RPOPMLTLPHHGFDH09CC
八德區,建物,桃園市八德區陸光街４５號３樓,0.0,住,,,1110630,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881125,136.24,3,2,2,有,無,有,15000,110,,0.0,0,社會住宅管理費另計＄1000,RPQNMLTLPHHGFFH66CC
八德區,建物,桃園市八德區金和路３６號十七樓,0.0,商,,,1110710,土地0建物1車位1,十七層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050412,213.47000000000003,3,2,2,有,有,有,30000,141,坡道平面,20.02,0,租金含管理費。,RPRNMLTLPHHGFFH76CC
八德區,建物,桃園市八德區忠勇街３７７巷７號三樓,0.0,住,,,1110625,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870819,106.75,3,2,2,有,有,有,14000,131,,0.0,0,社會住宅,RPXNMLTLPHHGFFH37CC
八德區,建物,桃園市八德區銀和街２７巷２弄１７號十九樓之５,0.0,住,,,1110706,土地0建物1車位0,十九層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870729,152.3,2,2,1,有,有,有,12300,81,,0.0,0,社會住宅管理費另計700元,RPOOMLTLPHHGFFH56CC
平鎮區,建物,桃園市平鎮區興安路１１８巷２２號,0.0,住,,,1110608,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0821213,106.2,4,2,3,有,無,有,23000,217,,0.0,0,社會住宅,RPQNMLTLPHHGFGH76CC
平鎮區,建物,桃園市平鎮區龍南路２０２之１號５樓,0.0,住,,,1110610,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950630,83.29,2,2,1,有,有,有,15000,180,,0.0,0,社會住宅,RPSNMLTLPHHGFGH96CC
