鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
三峽區,房地(土地+建物)+車位,新北市三峽區學成路２６８號二十樓之三,17.02,住,,,1110731,土地1建物1車位1,二十層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951117,146.89,3,2,2,有,有,15600000,106202,坡道平面,36.74,0,陽台外推；,RPOOMLOLQHHGFIF78DA,67.51,0.9,11.03,有,
樹林區,土地,山佳段726地號,474.68,住,,,1110709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39000000,82161,,0.0,0,,RPOOMLQLQHHGFIF98DA,0.0,0.0,0.0,無,
鶯歌區,房地(土地+建物),新北市鶯歌區高職西街８０號七樓,20.61,住,,,1110725,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870612,117.14000000000001,3,2,2,有,有,7050000,60184,,0.0,0,,RPTNMLTLQHHGFIF07DA,74.11,0.0,10.15,有,
三峽區,土地,福德坑段490-1地號,575.03,,山坡地保育區,農牧用地,1110731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2185095,3800,,0.0,0,1.本案土地以111年土地公告現值乘土地持分面積為買賣金額.2.現況點交親友、員工、共有人或其他特殊關係間之交易；,RPSOMLTJQHHGFIF86DA,0.0,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區中正路６６１號五樓,32.59,住,,,1110730,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700713,125.14,4,3,3,有,無,13680000,109318,,0.0,0,頂樓加蓋；,RPSQMLTLQHHGFHF17DA,108.94,0.0,16.2,無,
中和區,房地(土地+建物),新北市中和區民生街１６巷１號三樓,27.75,住,,,1110713,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640722,96.75,3,2,2,有,無,10500000,108527,,0.0,0,買方負擔增值稅＄377054,RPOPMLKMQHHGFHF48DA,96.75,0.0,0.0,無,
中和區,房地(土地+建物),新北市中和區景平路２６０號二十九樓之一,5.98,住,,,1110709,土地1建物1車位0,二十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0890529,80.78,2,1,1,有,有,14150000,175167,,0.0,0,,RPPNMLTLQHHGFHF56DA,63.17,0.0,0.0,有,
永和區,房地(土地+建物),新北市永和區環河西路二段２０９巷１９號六樓,6.96,住,,,1110710,土地1建物1車位0,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870122,73.3,1,2,1,有,有,12670000,172851,,0.0,0,陽台外推；,RPOPMLTLQHHGFHF66DA,57.99,0.0,6.98,有,
中和區,房地(土地+建物),新北市中和區中山路二段２９９號八樓之十六,8.54,工,,,1110727,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),商辦用,鋼筋混凝土造,0970114,70.94,0,0,0,有,有,12000000,169157,,0.0,0,,RPTPMLTLQHHGFHF17DA,46.28,1.05,4.61,有,
中和區,房地(土地+建物),新北市中和區景平路５１號三樓,18.7,住,,,1110725,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1050217,93.17,3,2,2,有,有,15650000,167973,,0.0,0,夾層；,RPUPMLSKQHHGFHF07DA,56.37,1.98,3.09,有,
